"month","country","NI_diff","F_I_BWP","F_I","GR_NCM_log_diff","code","sub_lineage","sub_richness","sub_evenness"
"2021-02","United Kingdom",-1189271,0.74789211038961,0.74789211038961,-1.30671346487207,"GBR",0.211377969542012,3.73,0.165441141975411
"2021-03","United Kingdom",-1189271,2.64981972140762,2.64981972140762,-0.754131117235621,"GBR",0.0979252879301905,2.81,0.0993478699974138
"2021-04","United Kingdom",-1189271,11.9289100909091,11.9289100909091,-0.804535488058072,"GBR",0.326084174984427,4.01,0.239938883476303
"2021-05","United Kingdom",-1189271,25.8793937683284,25.8793937683284,-0.0351262312847407,"GBR",1.4557001319227,9.43,0.655625802319558
"2021-06","United Kingdom",304259,38.3193358636363,38.3193358636363,1.45717262520432,"GBR",1.26615193285736,13.22,0.492129119144541
"2021-07","United Kingdom",304259,44.8056616035724,45.387486686217,1.21762687553981,"GBR",1.16387087971339,15.62,0.425169572867232
"2021-08","United Kingdom",304259,51.0561532855048,51.8040453958944,-0.12656611346509,"GBR",1.2400983254241,18.72,0.424674591644128
"2021-09","United Kingdom",304259,54.5250577785923,56.0749997727272,0.0861504896408292,"GBR",1.42400686758068,21.76,0.463452313859333
"2021-10","United Kingdom",304259,50.911906829912,57.5749811876833,0.206541917378139,"GBR",1.58945497569114,22.48,0.511777425047968
"2021-11","United Kingdom",304259,49.612345095308,58.4759664545454,-0.0628605781562044,"GBR",1.89196192200736,27.26,0.573521699389684
"2021-12","United Kingdom",3191780,55.2356434178886,59.5978957478006,0.837908800847536,"GBR",2.04174461257764,22.16,0.660390778889916
"2022-01","United Kingdom",3191780,60.877966803519,60.877966803519,0.265685125596843,"GBR",0.910427105652534,2.81443298969072,0.965580988817622
"2022-02","United Kingdom",3191780,58.1636227047549,61.9262709253247,-0.80848138284688,"GBR",0.166748566220628,1.25,1
"2019-12","United States",-12145600,0,0,NA,NA,NA,NA,NA
"2020-01","United States",-12145600,0,0,NA,"USA",0,1,NA
"2020-02","United States",-12145600,0,0,0.887303195000903,"USA",0,1,NA
"2020-03","United States",-12145600,0,0,9.33231851741034,"USA",1.26714973295802,5.51,0.755553825694601
"2020-04","United States",-12145600,0,0,1.52591434964611,"USA",1.43687717366918,6.41,0.786528043561289
"2020-05","United States",-12145600,0,0,-0.215516115301673,"USA",1.52574913983149,5.72,0.899287720790181
"2020-06","United States",-10358130,0,0,0.185686582683324,"USA",2.15242751293346,9.86,0.95621416814431
"2020-07","United States",-10358130,0,0,0.795817763192467,"USA",2.32766397614422,12.17,0.940863057282567
"2020-08","United States",-10358130,0,0,-0.236908876894729,"USA",1.99705086619539,8.42,0.957606564303049
"2020-09","United States",-10358130,0,0,-0.225118053677758,"USA",1.79906319826424,7.31,0.92484076700321
"2020-10","United States",-10358130,0,0,0.471383416425658,"USA",2.00376105369057,9.44,0.904573150054549
"2020-11","United States",-10358130,0,0,0.846166650307516,"USA",1.96222415094841,12,0.795998683306946
"2020-12","United States",-303428,0,0,0.384075910873408,"USA",2.21341928890148,17.58,0.774342313882449
"2021-01","United States",-303428,0.804057774193549,0.804057774193549,-0.0647179031008065,"USA",2.27877512819756,22.6,0.733497016540562
"2021-02","United States",-303428,5.14478839285714,5.14478839285714,-0.937611984147722,"USA",2.27808787356038,18.79,0.779425817130646
"2021-03","United States",-303428,12.9520687159709,12.9520687159709,-0.283437657810547,"USA",2.04937793752851,19.09,0.698288605883632
"2021-04","United States",-303428,25.1270310274383,25.1270310274383,0.0403504329951474,"USA",1.47665425062164,17.18,0.521079850717112
"2021-05","United States",-303428,37.0902714889242,37.0902714889242,-0.717096809177603,"USA",1.39508292383989,13.88,0.53163937148215
"2021-06","United States",7604732,43.3818277412707,43.3818277412707,-0.839556287642415,"USA",2.35089974265063,18.4,0.810636465311056
"2021-07","United States",7604732,45.4645787459512,46.2624494288079,1.19700028999947,"USA",3.01133705554748,36.6,0.837496189493337
"2021-08","United States",7604732,43.5575368521489,48.4569742063834,1.17709781405282,"USA",2.87207034366117,38.9,0.785531384362915
"2021-09","United States",7604732,39.345595777082,51.406857500688,-0.0305598479659182,"USA",2.74976124477734,35.08,0.774144541854648
"2021-10","United States",7604732,32.1953340090707,53.6511825715336,-0.502478370755727,"USA",2.64204156495767,32.45,0.76033660568595
"2021-11","United States",7604732,27.9764830997901,55.1129079356968,0.0145264709178168,"USA",2.55599568885029,32.04,0.738338342283514
"2021-12","United States",3056828,31.1601135359332,57.1320380511997,0.893954677492072,"USA",2.5234860037049,26.75,0.769612253014428
"2022-01","United States",3056828,35.612195189307,58.6538138760484,1.17540812803103,"USA",1.48031750472132,5.03,0.947319529742888
"2022-02","United States",3056828,37.1181332771795,59.75433918277,-1.60317851675774,"USA",0.130914181380517,1.20588235294118,0.972765278018163
