"month","country","NI_diff","F_I_BWP","F_I","GR_NCM_log_diff","code","sub_lineage","sub_richness","sub_evenness"
"2021-05","Norway",-39251,11.3985693600421,11.3985693600421,-0.329781038222825,"NOR",0.140974356168896,2.32,0.179717497474193
"2021-06","Norway",22005,23.6598600890659,23.6598600890659,-0.672450605424338,"NOR",0.721395631637632,5.56,0.424887761010143
"2021-07","Norway",22005,28.5458876707517,28.6115762685921,0.0177448505510576,"NOR",1.73659507090871,10.62,0.739249324120039
"2021-08","Norway",22005,39.1738419109565,40.6336853675014,1.27330787680227,"NOR",2.52425017811021,17.91,0.876967992664805
"2021-09","Norway",22005,55.3493343529789,59.6279701977961,0.260516841881243,"NOR",2.37805063526218,15.94,0.861305843916665
"2021-10","Norway",22005,58.8336335394648,63.3179362893014,-0.494171377038247,"NOR",2.46633579312887,16.81,0.875326508106337
"2021-11","Norway",22005,58.4468046763372,64.6227169938053,1.22173666130349,"NOR",2.39486270557037,16.32,0.860221455165342
"2021-12","Norway",75766,62.4544193946226,66.3815375392093,0.735893910429519,"NOR",2.26682916978713,15.59,0.82733780155018
"2022-01","Norway",75766,67.518064683586,67.518064683586,1.11830385411048,"NOR",0.96996452106283,8.5,0.454795299150069
"2022-02","Norway",75766,68.3667231974814,68.3667231974814,0.175756884833785,"NOR",0.0196078226559464,1.2,0.141440542541821
"2019-12","Peru",-559088,0,0,NA,NA,NA,NA,NA
"2020-01","Peru",-559088,0,0,NA,"PER",NA,NA,NA
"2020-02","Peru",-559088,0,0,NA,"PER",NA,NA,NA
"2020-03","Peru",-559088,0,0,NA,"PER",1.97009807008388,10.67,0.835333020835453
"2020-04","Peru",-559088,0,0,3.51806885608514,"PER",1.74271294764446,7.71,0.857681076082224
"2020-05","Peru",-559088,0,0,1.26707270935195,"PER",1.93633633568323,10.75,0.817960835234381
"2020-06","Peru",-394612,0,0,-0.0545017383170876,"PER",2.0831092122642,12.06,0.838689421803472
"2020-07","Peru",-394612,0,0,0.0126906927555606,"PER",2.08286089404013,11,0.868620459645599
"2020-08","Peru",-394612,0,0,0.672974347600725,"PER",1.85319301667337,10.58,0.789566560604889
"2020-09","Peru",-394612,0,0,-0.37574922780024,"PER",1.87820923379067,9.55,0.834486066001692
"2020-10","Peru",-394612,0,0,-0.621522731800242,"PER",1.88454639500592,10.13,0.817171286821045
"2020-11","Peru",-394612,0,0,-0.34924403491115,"PER",2.28098997278682,13.17,0.885658668898558
"2020-12","Peru",238966,0,0,-0.16991448138881,"PER",2.15659257884091,13.46,0.832378280973772
"2021-01","Peru",238966,0,0,0.850164089274887,"PER",2.26089145843858,14.77,0.842077793494807
"2021-02","Peru",238966,0,0,0.410709842324943,"PER",1.88545826795782,12.33,0.7532387580829
"2021-03","Peru",238966,0.442106962780911,0.442106962780911,0.192128360000485,"PER",2.19257978538091,14.24,0.827596737681624
"2021-04","Peru",238966,1.27010179788074,1.27010179788074,0.108158184702253,"PER",1.66034581647533,8.13,0.796498884508822
"2021-05","Peru",238966,2.33261457791849,2.33261457791849,-0.473999825469527,"PER",1.38412726810853,6.81,0.728915798259532
"2021-06","Peru",433851,6.04030984162019,6.04030984162019,-0.479472509076629,"PER",1.38914289799101,5.99,0.784935758586696
"2021-07","Peru",433851,10.968098656624,10.968098656624,-0.487455962550259,"PER",1.74243950127267,9.94,0.764044650723528
"2021-08","Peru",433851,18.513709742426,18.513709742426,-0.440298211722427,"PER",2.32686454466476,16.09,0.840140570397509
"2021-09","Peru",433851,23.5364233549488,24.0580494627378,-0.395747567558907,"PER",2.53530880796338,17.49,0.887860961623123
"2021-10","Peru",433851,33.4060409500549,34.5514025601094,0.0297694620037809,"PER",2.44928067382151,17.52,0.856511022756391
"2021-11","Peru",433851,40.3448016697251,41.5240776494657,0.26574720487752,"PER",2.37818394983531,16.33,0.853172120550745
"2021-12","Peru",-278206,50.0383663834612,50.0383663834612,0.55976047432792,"PER",2.26713146842954,14.55,0.849603982247498
"2022-01","Peru",-278206,55.1993944372897,55.1993944372897,2.73026092187481,"PER",2.18751501046049,12,0.88360566992262
"2022-02","Peru",-278206,58.0719830408757,58.0719830408757,-1.15289946243385,"PER",NA,NA,NA
"2019-12","Philippines",-708184,0,0,NA,NA,NA,NA,NA
"2020-01","Philippines",-708184,0,0,NA,"PHL",NA,NA,NA
"2020-02","Philippines",-708184,0,0,0.693147180559945,"PHL",NA,NA,NA
"2020-03","Philippines",-708184,0,0,6.94745664583369,"PHL",0.271189373041844,2,0.391243563629256
"2020-04","Philippines",-708184,0,0,1.12407424772297,"PHL",0.562335144618808,2,0.811278124459133
"2020-05","Philippines",-708184,0,0,0.404631948301585,"PHL",0,1,NA
"2020-06","Philippines",-690098,0,0,0.705160581047444,"PHL",1.27302833658963,4,0.918295834054489
"2020-07","Philippines",-690098,0,0,1.05577513397062,"PHL",0.410116318288409,2,0.591672778582327
"2020-08","Philippines",-690098,0,0,0.82535135865573,"PHL",1.08889997534522,4,0.785475297227334
"2020-09","Philippines",-690098,0,0,-0.338356881256164,"PHL",NA,NA,NA
"2020-10","Philippines",-690098,0,0,-0.274871313485567,"PHL",0.950270539233235,3,0.864973520717927
"2020-11","Philippines",-690098,0,0,-0.304731052639204,"PHL",1.31123208038709,8.45,0.616971077405644
"2020-12","Philippines",-294640,0,0,-0.181932642037987,"PHL",1.44718494552786,8.6,0.67832045333218
"2021-01","Philippines",-294640,0,0,0.194679874330122,"PHL",1.67617510624059,9.29,0.757301449661557
"2021-02","Philippines",-294640,0,0,-0.0160335047434401,"PHL",2.03432447056371,9.99,0.888080046830622
"2021-03","Philippines",-294640,0,0,1.21469292016308,"PHL",1.17211629967061,6.42,0.640982581680021
"2021-04","Philippines",-294640,0.136627363302588,0.136627363302588,0.529184633171772,"PHL",1.02553027990693,5.27,0.632144090585151
"2021-05","Philippines",-294640,0.477955351362196,0.477955351362196,-0.408607835442352,"PHL",0.914094921644223,4.24,0.666516299144335
"2021-06","Philippines",90487,1.44178847200224,1.44178847200224,-0.0564427494971316,"PHL",1.0329088315351,5.62,0.618594076722219
"2021-07","Philippines",90487,3.2079534000885,3.2079534000885,-0.0326351090732935,"PHL",2.2039874454449,13.68,0.845237317921829
"2021-08","Philippines",90487,9.02441250942223,9.02441250942223,0.820903907748651,"PHL",2.30645117339693,15.22,0.849540860756726
"2021-09","Philippines",90487,13.2718627006776,13.2718627006776,0.334439343297541,"PHL",0.636514168294813,2,0.918295834054489
"2021-10","Philippines",90487,17.7934758726151,17.9301032359177,-0.858764104341947,"PHL",0.91910040546399,6,0.512959703157013
"2021-11","Philippines",90487,22.967942456745,23.2619763575075,-1.65257848056796,"PHL",0.885288834440902,4,0.63860090560113
"2021-12","Philippines",894249,30.754897329762,31.4475708140838,-1.39588750292388,"PHL",0,1,NA
"2022-01","Philippines",894249,40.3853038285307,40.3853038285307,4.15309025117126,"PHL",NA,NA,NA
"2022-02","Philippines",894249,42.3325872130167,44.9064657355749,-1.95103058398671,"PHL",NA,NA,NA
"2019-12","Poland",-885015,0,0,NA,NA,NA,NA,NA
"2020-01","Poland",-885015,0,0,NA,"POL",0,1,NA
"2020-02","Poland",-885015,0,0,NA,"POL",NA,NA,NA
"2020-03","Poland",-885015,0,0,NA,"POL",1.55092324522673,9,0.705855587646382
"2020-04","Poland",-885015,0,0,1.51996096744988,"POL",1.6501289664131,8.44,0.778116677006872
"2020-05","Poland",-885015,0,0,0.0319468378734964,"POL",1.51688668133384,7.7,0.743807940078814
"2020-06","Poland",-861229,0,0,-0.028073976092287,"POL",1.46048641204752,7,0.750541546204765
"2020-07","Poland",-861229,0,0,0.0628459893966333,"POL",NA,NA,NA
"2020-08","Poland",-861229,0,0,0.652214511478126,"POL",0.636514168294813,2,0.918295834054489
"2020-09","Poland",-861229,0,0,0.107378400880842,"POL",1.6987829895138,7,0.873001762357072
"2020-10","Poland",-861229,0,0,2.4189661761885,"POL",1.03972077083992,3,0.946394630357186
"2020-11","Poland",-861229,0,0,0.839748308422561,"POL",2.37864721050595,15.11,0.877898991379476
"2020-12","Poland",82010,0,0,-0.725419475030288,"POL",2.12848994681127,12.68,0.841333997916849
"2021-01","Poland",82010,0.22164504565063,0.22164504565063,-0.330430021223956,"POL",2.17826416826872,13.54,0.838610702487452
"2021-02","Poland",82010,1.6654821975912,1.6654821975912,-0.121018710517363,"POL",1.48028944531091,9.75,0.654293639603466
"2021-03","Poland",82010,3.99850934294116,3.99850934294116,1.15538543362757,"POL",0.416874921512382,4.55,0.275345243897589
"2021-04","Poland",82010,5.49404221414421,5.49404221414421,-0.267548232315253,"POL",0.173998852517326,2.58,0.194344143413717
"2021-05","Poland",82010,11.5467072175672,11.5467072175672,-1.76984895813735,"POL",0.203464404246742,2.86,0.201040784457642
"2021-06","Poland",996457,24.3675700913198,24.3675700913198,-2.35183080818527,"POL",0.695191458104748,6.36,0.376439100803398
"2021-07","Poland",996457,37.1122723383101,37.3251450572324,-0.92438474506851,"POL",2.51017531087737,18.57,0.860493454654367
"2021-08","Poland",996457,41.5677512383648,43.1805535790761,0.638318005530017,"POL",2.53314020950517,19.86,0.849811584203935
"2021-09","Poland",996457,41.456403857494,45.401692146918,1.16651497539464,"POL",2.54520096834013,19.07,0.864990685177296
"2021-10","Poland",996457,43.6128325036696,46.8230909588471,1.85977002770592,"POL",2.52788797415814,18.79,0.863313305280781
"2021-11","Poland",996457,40.492076499006,47.8981852195397,1.47163063170924,"POL",2.49549664983187,18.09,0.864245936974167
"2021-12","Poland",-217237,37.5812867026162,49.4520153950747,0.0985868383541071,"POL",2.526050461294,18.77,0.863412495640905
"2022-01","Poland",-217237,34.1276481641071,51.1336343203397,0.314255606201305,"POL",2.66760059166224,19.93,0.893345391509563
"2022-02","Poland",-217237,35.2118573566643,52.6241423741254,0.00379898573382853,"POL",0.990034144225246,8.96,0.452005681639254
"2019-12","Portugal",-286852,0,0,NA,NA,NA,NA,NA
"2020-01","Portugal",-286852,0,0,NA,"PRT",NA,NA,NA
"2020-02","Portugal",-286852,0,0,NA,"PRT",NA,NA,NA
"2020-03","Portugal",-286852,0,0,NA,"PRT",1.57216401502465,9.19,0.716340031444502
"2020-04","Portugal",-286852,0,0,0.860738538573846,"PRT",1.40879241090804,7.04,0.728372062375281
"2020-05","Portugal",-286852,0,0,-0.837761234462556,"PRT",0.656670935140681,5,0.408012592512834
"2020-06","Portugal",-254191,0,0,0.235773540193179,"PRT",1.72076008172704,7.47,0.857362161498807
"2020-07","Portugal",-254191,0,0,-0.0764964669804939,"PRT",1.66460194759698,7,0.855436181575546
"2020-08","Portugal",-254191,0,0,-0.252226596183036,"PRT",0,1,NA
"2020-09","Portugal",-254191,0,0,0.926611924414429,"PRT",NA,NA,NA
"2020-10","Portugal",-254191,0,0,1.32174823394465,"PRT",NA,NA,NA
"2020-11","Portugal",-254191,0,0,0.869194372530593,"PRT",2.36693905410953,14.25,0.893984163763362
"2020-12","Portugal",-21291,0,0,-0.304573301158666,"PRT",2.3390170262243,15.27,0.860304516570844
"2021-01","Portugal",-21291,0.155801612565503,0.155801612565503,0.976036916765123,"PRT",2.29830427451328,14.73,0.857313131793727
"2021-02","Portugal",-21291,1.75047019651939,1.75047019651939,-1.2949556530125,"PRT",1.7510145070267,12.24,0.702114092402052
"2021-03","Portugal",-21291,3.58183929973318,3.58183929973318,-1.58878317394252,"PRT",0.874959247713522,8.59,0.406461980814594
"2021-04","Portugal",-21291,6.15696089598863,6.15696089598863,-0.149915295001353,"PRT",0.416521524538456,4.54,0.279696792794882
"2021-05","Portugal",-21291,12.2129107855032,12.2129107855032,-0.158968985101032,"PRT",0.925485497078089,8.38,0.435683245848918
"2021-06","Portugal",264180,24.2535295897066,24.2535295897066,0.882848844651523,"PRT",2.08926221245837,12.72,0.824489330186526
"2021-07","Portugal",264180,44.7689480636621,44.9178088695885,1.0729218263254,"PRT",2.12578900344029,13.25,0.826179846430935
"2021-08","Portugal",264180,60.1022564486111,61.7942147453235,-0.251080300462084,"PRT",2.28998271471226,14.61,0.856847193456237
"2021-09","Portugal",264180,68.2547662898678,71.7938248895836,-0.793109123574942,"PRT",2.31797177344665,15.46,0.849329263808916
"2021-10","Portugal",264180,71.5892486113979,77.3429060681045,-0.383196406801805,"PRT",2.55381598622915,17.72,0.890698089613047
"2021-11","Portugal",264180,71.7025802293938,78.6515954620595,0.973891994800246,"PRT",2.63071445269534,18.63,0.90194880808844
"2021-12","Portugal",11304,74.7527846062008,79.9507438584242,1.45460322898518,"PRT",2.67240211001935,19.56,0.900224703650317
"2022-01","Portugal",11304,70.7373352153211,81.2747777777015,1.64044674462852,"PRT",2.35306209683853,15.97,0.851175206586638
"2022-02","Portugal",11304,71.4300905582382,82.5893451640419,-0.696772492449309,"PRT",1.20479330969478,4,0.869074666596433
"2019-12","Qatar",-60862,0,0,NA,NA,NA,NA,NA
"2020-01","Qatar",-60862,0,0,NA,"QAT",NA,NA,NA
"2020-02","Qatar",-60862,0,0,NA,"QAT",0,1,NA
"2020-03","Qatar",-60862,0,0,6.65929391968364,"QAT",1.10423142980395,5,0.686097563175905
"2020-04","Qatar",-60862,0,0,2.78437792999424,"QAT",1.29503664382904,5.17,0.798460717225227
"2020-05","Qatar",-60862,0,0,1.23686735564041,"QAT",1.26443810921164,7.08,0.649202802106892
"2020-06","Qatar",-3952,0,0,-0.104668561574947,"QAT",0.420076938278644,3.01,0.399200702036907
"2020-07","Qatar",-3952,0,0,-0.986614498892534,"QAT",0.755274237749941,6.21,0.415458059080994
"2020-08","Qatar",-3952,0,0,-0.591737775116966,"QAT",1.31620466215912,6.98,0.680209822314641
"2020-09","Qatar",-3952,0,0,-0.146427682068863,"QAT",0,1,NA
"2020-10","Qatar",-3952,0,0,-0.0270012048731587,"QAT",0.885288834440902,4,0.63860090560113
"2020-11","Qatar",-3952,0,0,-0.0794420444742912,"QAT",NA,NA,NA
"2020-12","Qatar",21061,0,0,-0.227254266898628,"QAT",1.50827156660664,9,0.686443972165636
"2021-01","Qatar",21061,0,0,0.405398452550733,"QAT",0.450561208866305,2,0.650022421648354
"2021-02","Qatar",21061,0,0,0.496917865898915,"QAT",1.48397441687563,11,0.618865399882045
"2021-03","Qatar",21061,0,0,0.279210896926301,"QAT",0.678434191922577,4,0.489386822128106
"2021-04","Qatar",21061,17.8701765,17.8701765,0.454858848974496,"QAT",1.12649873107107,6,0.628710912607261
"2021-05","Qatar",21061,26.6033867,26.6033867,-0.777416079968715,"QAT",1.25595791569147,5.29,0.762706093587553
"2021-06","Qatar",17763,39.3651302,39.3651302,-0.939729472242814,"QAT",1.09861228866811,3,1
"2021-07","Qatar",17763,50.7646249,50.7646249,-0.101442100124618,"QAT",0,1,NA
"2021-08","Qatar",17763,60.5027115,60.5027115,0.445134807513403,"QAT",2.24797936895234,16.91,0.796616908279595
"2021-09","Qatar",17763,69.6769448571428,69.6769448571428,-0.511851001964008,"QAT",2.48927323441054,18.23,0.859587122617132
"2021-10","Qatar",17763,51.8067683571428,NA,-0.403671385654138,"QAT",1.67941913074974,11.71,0.683838663048509
"2021-11","Qatar",17763,43.0735581571429,NA,0.478035800943,"QAT",2.10262678992913,13.22,0.816373952315221
"2021-12","Qatar",-34873,30.3118146571429,NA,0.522330615380314,"QAT",1.74859493397534,10.14,0.758556111298599
"2022-01","Qatar",-34873,18.9123199571428,NA,2.52693114090353,"QAT",0.733526345612812,4.37,0.512389281367107
"2022-02","Qatar",-34873,44.1603509285714,NA,-1.60318346276232,"QAT",NA,NA,NA
"2019-12","Romania",-444917,0,0,NA,NA,NA,NA,NA
"2020-01","Romania",-444917,0,0,NA,"ROU",NA,NA,NA
"2020-02","Romania",-444917,0,0,NA,"ROU",NA,NA,NA
"2020-03","Romania",-444917,0,0,6.616511314964,"ROU",0.450561208866305,2,0.650022421648354
"2020-04","Romania",-444917,0,0,1.4947166433024,"ROU",0.958653281492233,4.52,0.642045179246074
"2020-05","Romania",-444917,0,0,-0.353749191682212,"ROU",1.41274463686385,5,0.877787596495242
"2020-06","Romania",-425660,0,0,0.09457144068171,"ROU",1.73482587894619,7,0.891524143490593
"2020-07","Romania",-425660,0,0,1.1316404740668,"ROU",0.893719540767469,4.59,0.591813842212833
"2020-08","Romania",-425660,0,0,0.426974871877027,"ROU",1.2394377365952,8,0.598991351944176
"2020-09","Romania",-425660,0,0,0.0881565713888168,"ROU",1.36856799421878,7.23,0.694460845598768
"2020-10","Romania",-425660,0,0,1.04447336292939,"ROU",1.23712554870281,7.86,0.601889789374932
"2020-11","Romania",-425660,0,0,0.721266903911898,"ROU",1.46659886621549,10.59,0.62351253181198
"2020-12","Romania",11188,0,0,-0.399804367920813,"ROU",1.79472718184721,11.23,0.744493637825557
"2021-01","Romania",11188,0.180554,0.180554,-0.486279300226098,"ROU",1.91276687079424,12.46,0.760261563163112
"2021-02","Romania",11188,1.97610963852948,1.97610963852948,-0.275443833297752,"ROU",0.946040115773469,6.83,0.496279609171784
"2021-03","Romania",11188,3.66853241813955,3.66853241813955,0.722122235809463,"ROU",0.53836579502313,5.08,0.334738916441459
"2021-04","Romania",11188,7.3078823213598,7.3078823213598,-0.386522137357431,"ROU",0.252719764002185,3.4,0.209130376833689
"2021-05","Romania",11188,13.4554722344085,13.4554722344085,-1.51722190833121,"ROU",0.464869139565097,4.41,0.318512973388785
"2021-06","Romania",157458,20.0550638007654,20.0550638007654,-1.99549049717838,"ROU",1.11217262740422,7.22,0.567849015408097
"2021-07","Romania",157458,22.2235254378079,22.399300537389,-0.242561637171311,"ROU",2.56551454405884,17.9,0.890826148457931
"2021-08","Romania",157458,21.8080954926298,23.7385543276988,1.87151331261765,"ROU",2.48246469321752,19.08,0.843354335304752
"2021-09","Romania",157458,21.1822495002035,24.8165023918279,2.15882473359187,"ROU",2.22998636237333,16.15,0.803973040706772
"2021-10","Romania",157458,19.8006023509136,27.0232655866494,1.12218639958302,"ROU",1.97147532154224,13.73,0.75482978777367
"2021-11","Romania",157458,19.2590986685813,32.5139018846,-1.14670186353225,"ROU",2.10980676665381,15.2,0.777085912506838
"2021-12","Romania",257013,16.2956113668228,36.127277695411,-1.50505024821956,"ROU",2.04308632573228,13.97,0.777385007812592
"2022-01","Romania",257013,15.0561322115371,37.2577312853695,2.6353794234896,"ROU",1.91520039867523,11.09,0.79999651236109
"2022-02","Romania",257013,14.2223591876776,37.8137724231549,0.2375938547061,"ROU",1.31786676189,5.66,0.763838488981841
"2019-12","Russia",-2367160,0,0,NA,NA,NA,NA,NA
"2020-01","Russia",-2367160,0,0,NA,"RUS",NA,NA,NA
"2020-02","Russia",-2367160,0,0,-0.693147180559945,"RUS",0,1,NA
"2020-03","Russia",-2367160,0,0,7.755767170103,"RUS",1.20091663780233,6.88,0.628444207863396
"2020-04","Russia",-2367160,0,0,3.79792588790775,"RUS",1.0999546382115,6.68,0.586592519718779
"2020-05","Russia",-2367160,0,0,1.05565897534707,"RUS",1.33642045598627,10.1,0.57865302421671
"2020-06","Russia",-1961316,0,0,-0.216443038066554,"RUS",1.3958827827375,10.56,0.593854417092883
"2020-07","Russia",-1961316,0,0,-0.230098819820702,"RUS",1.35664000981024,9.83,0.59511300185014
"2020-08","Russia",-1961316,0,0,-0.218485484365933,"RUS",1.79673764016136,14.31,0.676323978830732
"2020-09","Russia",-1961316,0,0,0.14744199173853,"RUS",1.81655568515921,15.49,0.663626858668156
"2020-10","Russia",-1961316,0,0,0.892409910971796,"RUS",1.56711336585555,12,0.633945979595815
"2020-11","Russia",-1961316,0,0,0.430362245628496,"RUS",1.63173278214585,11.63,0.667713817315376
"2020-12","Russia",-497067,0,0,0.24011141274592,"RUS",2.03681002253229,13.22,0.791424158075506
"2021-01","Russia",-497067,0,0,-0.223331198630015,"RUS",2.10663761874539,15.72,0.76619315656804
"2021-02","Russia",-497067,0,0,-0.557283711008289,"RUS",1.96805325926747,11.82,0.800745806512927
"2021-03","Russia",-497067,1.15997566666666,1.15997566666666,-0.276481577368878,"RUS",2.00871296537552,12.1,0.809117124483914
"2021-04","Russia",-497067,2.9892,2.9892,-0.14258795359547,"RUS",2.02752837205011,12.67,0.800997072424404
"2021-05","Russia",-497067,5.0101483,5.0101483,0.0240191180916138,"RUS",1.52239830214596,8.79,0.704842356573999
"2021-06","Russia",370416,7.5492246,7.5492246,0.506600648363754,"RUS",0.596597519058934,4.96,0.376274297625279
"2021-07","Russia",370416,10.5470547096774,10.5470547096774,0.522930959771303,"RUS",0.283503695774552,3.09,0.264215894524616
"2021-08","Russia",370416,16.151081516129,16.151081516129,-0.146430996883998,"RUS",0.634396384209306,5.56,0.374303214400864
"2021-09","Russia",370416,19.6947652976191,20.5045775357143,-0.0906006803621189,"RUS",0.397330381422119,4.2,0.278772409844166
"2021-10","Russia",370416,20.5559380225564,22.9554827368421,0.520634237939634,"RUS",0.506886984050256,4.65,0.334051401456326
"2021-11","Russia",370416,23.1630084735043,26.7098858888889,0.110170809530837,"RUS",0.53866160599883,5.24,0.324981460281898
"2021-12","Russia",2087968,27.2501251610837,31.7829266896552,-0.247223961868304,"RUS",0.643204059550025,5.22,0.392936767842411
"2022-01","Russia",2087968,28.8380466503226,35.070789,0.460520314938995,"RUS",0.397437921392773,4.54,0.263092809860087
"2022-02","Russia",2087968,25.517432358871,36.19360725,1.20205090318826,"RUS",NA,NA,NA
"2019-12","Serbia",-313711,0,0,NA,NA,NA,NA,NA
"2020-01","Serbia",-313711,0,0,NA,"SRB",NA,NA,NA
"2020-02","Serbia",-313711,0,0,NA,"SRB",NA,NA,NA
"2020-03","Serbia",-313711,0,0,NA,"SRB",1.43833184724487,6,0.802748288454447
"2020-04","Serbia",-313711,0,0,2.19833507162025,"SRB",1.17351784000489,4.7,0.763560535133254
"2020-05","Serbia",-313711,0,0,-1.21625659920809,"SRB",0.917357387831214,3,0.8350146792399
"2020-06","Serbia",-302299,0,0,0.2713192152413,"SRB",0.924751495942221,5,0.574580410215163
"2020-07","Serbia",-302299,0,0,1.2487665962374,"SRB",0.813497003497589,3.73,0.627333369075218
"2020-08","Serbia",-302299,0,0,-0.629678579963333,"SRB",1.45389820187226,6,0.811436036388658
"2020-09","Serbia",-302299,0,0,-1.00398563588971,"SRB",1.62819440179826,8,0.782995996359176
"2020-10","Serbia",-302299,0,0,1.83233901011638,"SRB",1.70905085906583,10,0.7422313573843
"2020-11","Serbia",-302299,0,0,2.26032582046777,"SRB",1.84660197495987,9,0.840424776787533
"2020-12","Serbia",-149685,0,0,0.234781306852733,"SRB",2.24021438802736,12,0.901528589904368
"2021-01","Serbia",-149685,0,0,-1.04158722936164,"SRB",1.8668398050298,10,0.810758225921785
"2021-02","Serbia",-149685,4.01612389348803,4.01612389348803,0.109822120951243,"SRB",1.44464555977787,7,0.742400958481666
"2021-03","Serbia",-149685,8.1350114725597,8.1350114725597,0.792326528217083,"SRB",0.498758465912883,4,0.359778182686952
"2021-04","Serbia",-149685,13.1595102933214,13.1595102933214,-0.462949038177262,"SRB",0,1,NA
"2021-05","Serbia",-149685,18.9366389127376,18.9366389127376,-1.3564063534852,"SRB",0.102966660465412,2,0.148549490430348
"2021-06","Serbia",223323,24.3952207362052,24.3952207362052,-1.72324674790638,"SRB",0.690185676018804,2,0.995727452084926
"2021-07","Serbia",223323,28.8036132583245,28.8036132583245,0.269672457774215,"SRB",1.70677065854507,8,0.820783188339257
"2021-08","Serbia",223323,26.5263475346175,29.8025150225287,2.03572042562579,"SRB",1.77287465239648,9,0.806870026251848
"2021-09","Serbia",223323,26.8708677670349,30.8555407269827,1.47376075262096,"SRB",2.10657733323212,9,0.958744661315413
"2021-10","Serbia",223323,27.0317349840397,31.9531539809667,0.11441155871106,"SRB",1.74349679712677,8,0.838444727673526
"2021-11","Serbia",223323,27.8341500327601,33.1176957199496,-0.582754517771656,"SRB",1.81385629336607,9,0.825521574842877
"2021-12","Serbia",228662,27.3348885262959,34.2074554756939,-0.924001298394135,"SRB",1.91856008035822,9,0.873174321891195
"2022-01","Serbia",228662,25.5165459665071,34.9620624779869,2.14075339606431,"SRB",0.693147180559945,2,1
"2022-02","Serbia",228662,25.3583318995879,35.1846120185815,-0.484309922860259,"SRB",NA,NA,NA
"2019-12","Singapore",-66181,0,0,NA,NA,NA,NA,NA
"2020-01","Singapore",-66181,0,0,NA,"SGP",0.610864302054894,2,0.881290899230693
"2020-02","Singapore",-66181,0,0,1.9236870122706,"SGP",0.210283412286133,2,0.303374836086414
"2020-03","Singapore",-66181,0,0,2.22553416017733,"SGP",2.23491658752277,15.21,0.824471234786154
"2020-04","Singapore",-66181,0,0,2.91770513035237,"SGP",0.394758759732868,3.82,0.300356356716583
"2020-05","Singapore",-66181,0,0,0.205204960076689,"SGP",0.137025533117179,2.05,0.20575291966672
"2020-06","Singapore",-31297,0,0,-0.729548468344028,"SGP",0.536232376959973,4.95,0.338775104738628
"2020-07","Singapore",-31297,0,0,-0.0837623511016883,"SGP",0.995702513441912,6.17,0.551782076220376
"2020-08","Singapore",-31297,0,0,-0.588437635956897,"SGP",0.987646834692593,7,0.507550071195255
"2020-09","Singapore",-31297,0,0,-1.57571726128171,"SGP",2.00744018202371,9,0.91362539939245
"2020-10","Singapore",-31297,0,0,-1.33815398579196,"SGP",2.50743567225701,20.41,0.831481181993693
"2020-11","Singapore",-31297,0,0,-0.208254938820459,"SGP",2.3196786379777,17,0.818744780672496
"2020-12","Singapore",-42847,0,0,0.629593396084914,"SGP",2.82576974503955,21.55,0.921215759120375
"2021-01","Singapore",-42847,0.00146422222222222,0.00146422222222222,0.899883907111721,"SGP",2.55201773410357,19.7,0.857269648296554
"2021-02","Singapore",-42847,1.04176796428572,1.04176796428572,-0.85121873513044,"SGP",2.22245420631102,16.53,0.793034482819366
"2021-03","Singapore",-42847,3.27409535483871,3.27409535483871,0.106609735058258,"SGP",1.93571872606017,11.32,0.800672139369293
"2021-04","Singapore",-42847,9.41941476666669,9.41941476666669,0.540493507000281,"SGP",1.97995624382655,10.8,0.836706765754202
"2021-05","Singapore",-42847,17.0425547741936,17.0425547741936,0.170471516876459,"SGP",0.553689995848075,4.95,0.347393884571546
"2021-06","Singapore",-62348,23.8572315666667,23.8572315666667,-0.539943022336718,"SGP",0.58805303791852,5.57,0.34391079422558
"2021-07","Singapore",-62348,31.7515644229391,31.7530286451613,1.51496071893367,"SGP",0.28981223730202,3.59,0.230906864845385
"2021-08","Singapore",-62348,46.7244436163594,47.7662115806451,0.0940983338633954,"SGP",0.6164712015063,4.44,0.418066249182436
"2021-09","Singapore",-62348,50.430647311828,52.5516676666667,2.39347613907469,"SGP",0.718320570404199,2.43,0.878255151795944
"2021-10","Singapore",-62348,51.2731395236558,53.8419072258064,1.25965440072415,"SGP",0.777703061029917,3.15,0.750460238415891
"2021-11","Singapore",-62348,51.8612538258064,54.8160873333333,-0.42857176506533,"SGP",0.760839664103327,3,0.772141323712027
"2021-12","Singapore",136493,53.466171272043,55.8332730645161,-1.50847280906832,"SGP",1.82541285495535,13.51,0.703805949953997
"2022-01","Singapore",136493,56.7172618064516,56.7172618064516,1.60951965296246,"SGP",0.684532075858121,4.33,0.477953545977778
"2022-02","Singapore",136493,52.2985782050692,58.549854,1.62184731403254,"SGP",0.119440359644087,2.22,0.159999875242992
"2019-12","Slovakia",-292550,0,0,NA,NA,NA,NA,NA
"2020-01","Slovakia",-292550,0,0,NA,"SVK",NA,NA,NA
"2020-02","Slovakia",-292550,0,0,NA,"SVK",NA,NA,NA
"2020-03","Slovakia",-292550,0,0,NA,"SVK",0.796311640173813,3,0.72483409150576
"2020-04","Slovakia",-292550,0,0,1.04581963485479,"SVK",0.598269588585257,2,0.863120568566631
"2020-05","Slovakia",-292550,0,0,-2.11190873181734,"SVK",0,1,NA
