"month","country","date","new_cases_month","index","NI_diff","mean_half_year","total_sum","F_Vero","B_Vero","infection","F_Vero_per_month","F_W_V","F_WC_V","F_B_V","F_BC_V","F_I_BWP","F_I_WP","F_I_BCWP","cut_off","NPI","T_Vero","P_Vero","travel","travel_route","GR_NCM_log_diff","F_I","total_case","sub_lineage","sub_gisaid","sub_richness","sub_evenness","month1","year","travel2"
"2019-12","Argentina",2019-12-01,NA,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,56,NA,0,NA,NA,NA,NA,NA,12,2019,4.02535169073515
"2020-01","Argentina",2020-01-01,NA,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,FALSE,3.22548387096774,0,0,NA,1,NA,0,NA,0,0,1,NA,1,2020,0
"2020-02","Argentina",2020-02-01,NA,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,FALSE,11.11,0,0,NA,382,NA,0,NA,NA,NA,NA,NA,2,2020,5.94542060860658
"2020-03","Argentina",2020-03-01,1054,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,51.7025806451613,0,0,9431,3144,NA,0,1054,1.74060233735829,1.43774005332347,10,0.755933990302607,3,2020,8.0532511535491
"2020-04","Argentina",2020-04-01,3374,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,98.457,0,0,10014,3338,1.16350653400461,0,4428,1.58503663191119,1.03069173987423,10,0.688372662853547,4,2020,8.11312710422178
"2020-05","Argentina",2020-05-01,12423,1,-1332687,16851,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,90.2625806451613,0,0,10587,3529,1.30345060910776,0,16851,1.11419306456242,0.683926077012535,8.45,0.522953192480522,5,2020,8.16876982367527
"2020-06","Argentina",2020-06-01,47679,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,89.1366666666667,0,0,10483,3494,1.34494145615125,0,64530,1.29715137572155,0.713982993905607,9,0.59035903252736,6,2020,8.158802490694
"2020-07","Argentina",2020-07-01,126772,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,91.8738709677419,0,0,10591,3530,0.977899148046692,0,191302,1.36901772001613,0.738223082560249,10,0.594556841430775,7,2020,8.16905314992734
"2020-08","Argentina",2020-08-01,226433,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,88.2593548387097,0,0,10830,3610,0.580058897994943,0,417735,1.4608231829439,0.931153313093514,13.49,0.561788277785933,8,2020,8.19146305132693
"2020-09","Argentina",2020-09-01,333266,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,87.96,0,0,10430,3446,0.386491874484852,0,751001,1.57210396165929,1.12318757444987,8,0.756022196415919,9,2020,8.14496941708788
"2020-10","Argentina",2020-10-01,415923,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,83.9587096774193,0,0,8882,2653,0.22155917706573,0,1166924,1.6504902443404,1.06238424101543,10,0.716798805552184,10,2020,7.88344635413774
"2020-11","Argentina",2020-11-01,257609,2,-1315836,1407682,9708420,0,0,0,0,0,0,0,0,0,0,0,TRUE,79.6316666666667,0,0,5857,1721,-0.479057215466927,0,1424533,1.44965257155928,0.73961474267297,11,0.604552078651676,11,2020,7.45066079621154
"2020-12","Argentina",2020-12-01,200981,3,74995,2357251,9708420,0,0,73.7297842944255,0,0,0,0,0,0,0,0,TRUE,79.17,0.035,0,6957,1824,-0.248232555280184,0,1625514,1.82535704164849,0.764593545772894,15,0.674048450396358,12,2020,7.50878717063428
"2021-01","Argentina",2021-01-01,301725,3,74995,2357251,9708420,0.0854545454545455,0,73.7297842944255,0.0854545454545455,0.0854545454545455,0,0.0854545454545455,0,0.0630054520334182,0.0630054520334182,0,TRUE,79.17,0.561333333333333,0.58,6258,1754,0.406305630276064,0.0630054520334182,1927239,2.09174301545628,0.621086374555245,16,0.754436818803227,1,2021,7.46965417293213
"2021-02","Argentina",2021-02-01,180126,3,74995,2357251,9708420,0.493076923076923,0,73.7297842944255,0.407622377622378,0.493076923076923,0.0854545454545455,0.493076923076923,0.0854545454545455,0.363544551790206,0.363544551790206,0.0630054520334182,TRUE,78.4392857142857,1.40730769230769,0.914615384615385,7074,1736,-0.515859400499478,0.363544551790206,2107365,2.04382724279001,0.800285333605879,14,0.774453521662591,2,2021,7.4593388952203
"2021-03","Argentina",2021-03-01,241456,3,74995,2357251,9708420,1.075,0,73.7297842944255,0.581923076923077,1.075,0.493076923076923,1.075,0.493076923076923,0.792595181165074,0.792595181165074,0.363544551790206,TRUE,72.6993548387097,5.53533333333333,4.45933333333333,6597,1788,0.293030655871711,0.792595181165074,2348821,2.55728141227666,0.889412704046728,21.83,0.829459243417073,3,2021,7.48885295573346
"2021-04","Argentina",2021-04-01,628542,3,74995,2357251,9708420,1.71066666666667,0,73.7297842944255,0.63566666666667,1.71066666666667,1.075,1.71066666666667,1.075,1.26127084332997,1.26127084332997,0.792595181165074,TRUE,76.385,12.865,11.1526666666667,5802,1670,0.956715589697021,1.26127084332997,2977363,2.39345394826691,0.751956210200552,22.96,0.764545422781754,4,2021,7.4205789054108
"2021-05","Argentina",2021-05-01,804421,3,74995,2357251,9708420,4.07741935483871,0,73.7297842944255,2.36675268817204,4.07741935483871,1.71066666666667,4.07741935483871,1.71066666666667,3.00627249510174,3.00627249510174,1.26127084332997,TRUE,82.6906451612903,21.9258064516129,17.848064516129,5901,1734,0.246719912399234,3.00627249510174,3781784,1.97249317925977,0.392350819960365,16.09,0.710991847189239,5,2021,7.45818615734049
"2021-06","Argentina",2021-06-01,688590,4,1024564,1548964,9708420,7.53466666666667,0,73.7297842944255,3.45724731182796,7.53466666666667,4.07741935483871,7.53466666666667,4.07741935483871,5.55529348063732,5.55529348063732,3.00627249510174,TRUE,77.8093333333333,36.6073333333333,29.0736666666667,5836,1710,-0.155476735392471,5.55529348063732,4470374,1.59608425357625,0.251745592143996,12.83,0.629146179565866,6,2021,7.44424864949671
"2021-07","Argentina",2021-07-01,459390,4,1024564,1548964,9708420,11.7106451612903,0,73.7297842944255,4.17597849462363,11.6251906158358,7.53466666666667,11.6251906158358,7.53466666666667,8.5712279648715,8.5712279648715,5.55529348063732,TRUE,75,57.9932258064516,46.2829032258065,6623,1798,-0.404746506084754,8.63423341690491,4929764,2.08488541522676,0.548571828513522,23.64,0.660009807572431,7,2021,7.49443021503157
"2021-08","Argentina",2021-08-01,255856,4,1024564,1548964,9708420,22.9233333333333,0,73.7297842944255,11.212688172043,22.4302564102564,11.6251906158358,22.4302564102564,11.6251906158358,16.5377796679686,16.5377796679686,8.5712279648715,TRUE,75.75,81.4003333333333,58.4766666666667,6907,1820,-0.585284736278139,16.9013242197588,5185620,2.22094733637684,0.634521954635214,30.27,0.651966780645131,8,2021,7.50659178007084
"2021-09","Argentina",2021-09-01,71282,4,1024564,1548964,9708420,41.255,0,73.7297842944255,18.3316666666667,40.18,22.4302564102564,40.18,22.4302564102564,29.6246273295002,29.6246273295002,16.5377796679686,TRUE,75.93,104.495666666667,63.279,7195,1860,-1.27797094508677,30.4172225106652,5256902,2.71989012101361,0.814167621399764,32.46,0.781970929592167,9,2021,7.52833176670725
"2021-10","Argentina",2021-10-01,31905,4,1024564,1548964,9708420,53.4189285714286,0,73.7297842944255,12.1639285714286,51.7082619047619,40.18,51.7082619047619,40.18,38.1243899647776,38.1243899647776,29.6246273295002,TRUE,42.59,122.297142857143,69.0653571428571,8025,1838,-0.803881103810006,39.3856608081075,5288807,2.3969136431371,0.845559337968077,23.78,0.756868789338176,10,2021,7.51643330291563
"2021-11","Argentina",2021-11-01,41941,4,1024564,1548964,9708420,60.5996,3.19416666666667,73.7297842944255,7.1806714285714,56.5221806451613,51.7082619047619,59.716347311828,51.7082619047619,44.0287340615207,41.6736818681829,38.1243899647776,TRUE,42.59,140.3644,78.2284,10163,2039,0.273501131455285,44.6799543632847,5330748,2.40050102939982,0.299530786445644,22.53,0.771480878520487,11,2021,7.62021477057445
"2021-12","Argentina",2021-12-01,323660,5,216277,3899825,9708420,68.6484615384615,7.93153846153846,73.7297842944255,8.0488615384615,61.1137948717948,56.5221806451613,68.6484615384615,59.716347311828,50.6143626137493,45.059069133112,44.0287340615207,TRUE,39.9332258064516,159.099615384615,82.1773076923077,11959,2340,2.04342971331314,50.6143626137493,5654408,2.01484069410474,0.142433817558404,21.8,0.654670831198791,12,2021,7.75790620835175
"2022-01","Argentina",2022-01-01,2724248,5,216277,3899825,9708420,74.1492,20.856,73.7297842944255,5.50073846153849,62.4385548387097,61.1137948717948,74.1492,68.6484615384615,54.6700452160421,46.0358117991372,50.6143626137493,TRUE,38.5335483870968,181.0512,85.5476,13857,2807,2.13025412362097,54.6700452160421,8378656,2.08676875496392,0.409458618695089,10,0.906272155288949,1,2022,7.93987157636188
"2022-02","Argentina",2022-02-01,522000,5,216277,3899825,9708420,77.8696153846154,33.3457692307692,73.7297842944255,3.72041538461541,54.9462820512821,62.4385548387097,77.8696153846154,74.1492,57.4130994539757,40.5117752342169,54.6700452160421,FALSE,37.04,199.662692307692,87.8396153846154,16192,3238,-1.65228011782708,57.4130994539757,8900656,NA,NA,NA,NA,2,2022,8.08271113423758
"2019-12","Australia",2019-12-01,NA,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,19,NA,0,NA,NA,NA,NA,NA,12,2019,2.94443897916644
"2020-01","Australia",2020-01-01,9,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,5.56,0,0,NA,501,NA,0,9,1.27208986882029,1.09130300064685,4,0.917618872656059,1,2020,6.21660610108486
"2020-02","Australia",2020-02-01,16,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,19.0572413793103,0,0,NA,970,0.575364144903562,0,25,1.53060524205894,0.708018976056273,6,0.85424705064814,2,2020,6.87729607149743
"2020-03","Australia",2020-03-01,4534,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,38.6487096774194,0,0,3783,1366,5.64677110882769,0,4559,2.61991225593197,1.78683706061358,33.38,0.74809789510197,3,2020,7.21964204013074
"2020-04","Australia",2020-04-01,2207,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,71.1096666666667,0,0,1298,1298,-0.719970424810738,0,6766,2.25962052975145,1.62229675390838,28.47,0.675547590702881,4,2020,7.16857989726403
"2020-05","Australia",2020-05-01,436,1,-52914,7202,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,67.3522580645161,0,0,1135,1135,-1.6217471629077,0,7202,2.02886597164875,1.1275221877426,17,0.716100669194256,5,2020,7.0343879299155
"2020-06","Australia",2020-06-01,718,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,55.0143333333333,0,0,NA,306,0.49882732569919,0,7920,1.28980214474492,0.418879871281035,16.25,0.464031680465061,6,2020,5.72358510195238
"2020-07","Australia",2020-07-01,9360,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,69.8193548387097,0,0,NA,425,2.56773100042341,0,17280,0.121315727010219,0.042802438481854,3.96,0.089347142741416,7,2020,6.05208916892442
"2020-08","Australia",2020-08-01,8539,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,75.101935483871,0,0,NA,361,-0.0918013855640307,0,25819,0.0940891896834038,0.0265631964894013,3.27,0.0812294749394877,8,2020,5.88887795833288
"2020-09","Australia",2020-09-01,1277,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,74.72,0,0,NA,987,-1.90013032787507,0,27096,0.440381740638719,0.156891219134212,10.45,0.188355665136431,9,2020,6.89467003943348
"2020-10","Australia",2020-10-01,499,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,67.2232258064516,0,0,NA,3,-0.939662760281021,0,27595,1.98746150309803,0.776898479674347,31,0.578762058432309,10,2020,1.09861228866811
"2020-11","Australia",2020-11-01,317,2,-45712,20710,10269083,0,0,0,0,0,0,0,0,0,0,0,TRUE,63.9183333333333,0,0,NA,503,-0.453704321874238,0,27912,3.0298862192195,1.06471136140099,32,0.874240364585156,11,2020,6.22059017009974
"2020-12","Australia",2020-12-01,513,3,-32204,2206,10269083,0,0,84.5436754918751,0,0,0,0,0,0,0,0,TRUE,65.9932258064516,0,0,NA,774,0.481374071293489,0,28425,2.04754460487155,0.890714887835626,34.96,0.576263409624373,12,2020,6.65157187358973
"2021-01","Australia",2021-01-01,393,3,-32204,2206,10269083,0,0,84.5436754918751,0,0,0,0,0,0,0,0,TRUE,60.6751612903226,0,0,NA,951,-0.266466233301508,0,28818,2.6683467206759,1.43281497893063,37,0.738966319708417,1,2021,6.85751406254539
"2021-02","Australia",2021-02-01,160,3,-32204,2206,10269083,0,0,84.5436754918751,0,0,0,0,0,0,0,0,TRUE,62.4664285714286,0.07,0.07,NA,524,-0.898635796635435,0,28978,1.71059666853961,1.21287673524024,23,0.545558865919548,2,2021,6.26149168432104
"2021-03","Australia",2021-03-01,344,3,-32204,2206,10269083,0.0516129032258065,0,84.5436754918751,0.0516129032258065,0.0516129032258065,0,0.0516129032258065,0,0.0436354454151614,0.0436354454151614,0,TRUE,50.91,1.0241935483871,0.972903225806452,NA,584,0.765467842139572,0.0436354454151614,29322,1.69891157004976,1.23039733754189,23,0.541832149272939,3,2021,6.36990098282823
"2021-04","Australia",2021-04-01,489,3,-32204,2206,10269083,0.667,0,84.5436754918751,0.615387096774194,0.667,0.0516129032258065,0.667,0.0516129032258065,0.563906315530807,0.563906315530807,0.0436354454151614,TRUE,49.1363333333333,5.66933333333333,5.00166666666667,1558,1558,0.351720832101474,0.563906315530807,29811,1.84432826359611,1.50071515425019,19.73,0.618793862549741,4,2021,7.35115822643069
"2021-05","Australia",2021-05-01,307,3,-32204,2206,10269083,1.42714285714286,0,84.5436754918751,0.76014285714286,1.42714285714286,0.667,1.42714285714286,0.667,1.20655902594833,1.20655902594833,0.563906315530807,TRUE,46.4293548387097,12.2667857142857,10.8396428571429,2130,2130,-0.465514741887675,1.20655902594833,30118,1.85895791443667,1.41222650512303,17,0.656130579907287,5,2021,7.66387725870347
"2021-06","Australia",2021-06-01,525,4,-50708,181537,10269083,3.84821428571429,0,84.5436754918751,2.42107142857143,3.84821428571429,1.42714285714286,3.84821428571429,1.42714285714286,3.25342179794627,3.25342179794627,1.20655902594833,TRUE,62.5,24,20.1514285714286,1861,1861,0.536550515004427,3.25342179794627,30643,2.1934027396386,1.09621200388102,27.12,0.664892872863668,6,2021,7.52886925664225
"2021-07","Australia",2021-07-01,3740,4,-50708,181537,10269083,10.6645161290323,0,84.5436754918751,6.81630184331801,10.6645161290323,3.84821428571429,10.6645161290323,3.84821428571429,9.01617390890775,9.01617390890775,3.25342179794627,TRUE,68.06,38.6470967741935,27.9822580645161,1287,1287,1.96344262781695,9.01617390890775,34383,0.433259898749208,0.290181823910075,10.79,0.181981920877837,7,2021,7.16006920759613
"2021-08","Australia",2021-08-01,20710,4,-50708,181537,10269083,21.7848387096774,0,84.5436754918751,11.1203225806451,21.7848387096774,10.6645161290323,21.7848387096774,10.6645161290323,18.4177033451381,18.4177033451381,9.01617390890775,TRUE,70.4470967741936,61.3390322580645,39.5545161290323,NA,32,1.71153106398105,18.4177033451381,55093,1.00859496306221,0.023324749049375,8.09,0.488737966811415,8,2021,3.46573590279973
"2021-09","Australia",2021-09-01,52088,4,-50708,181537,10269083,36.208,0,84.5436754918751,14.4231612903226,36.1563870967742,21.7848387096774,36.1563870967742,21.7848387096774,30.567938576683,30.567938576683,18.4177033451381,TRUE,71.76,92.7063333333333,56.498,NA,632,0.922317920527068,30.6115740220981,107181,1.0188199590362,0.0150766611797985,7.43,0.517375421624634,9,2021,6.44888939414686
"2021-10","Australia",2021-10-01,64849,4,-50708,181537,10269083,54.8332258064516,0.0212,84.5436754918751,18.6252258064516,54.1662258064516,36.1563870967742,54.1874258064516,36.1563870967742,45.812041431207,45.7941181720028,30.567938576683,TRUE,70.5074193548387,124.952580645161,70.1006451612903,NA,417,0.219126894508538,46.3580244875336,172030,1.13625475682046,0.048903083791192,6.58,0.615484828315387,10,2021,6.0330862217988
"2021-11","Australia",2021-11-01,39625,4,-50708,181537,10269083,69.481,1.06133333333333,84.5436754918751,14.6477741935484,68.0538571428571,54.1662258064516,69.1151904761905,54.1874258064516,58.4325223517818,57.5352321425614,45.812041431207,TRUE,67.0713333333333,146.562,76.0183333333333,NA,611,-0.492601258245655,58.7417911685097,211655,1.32363611074708,0.0226602111409057,11.02,0.5567547422562,11,2021,6.4150969591716
"2021-12","Australia",2021-12-01,213841,5,128623,7130183,10269083,75.2354838709677,4.8841935483871,84.5436754918751,5.7544838709677,71.3872695852534,68.0538571428571,75.2354838709677,69.1151904761905,63.606843338613,60.3534215406667,58.4325223517818,TRUE,53.7806451612903,158.735161290323,78.6145161290323,NA,730,1.68577251601585,63.606843338613,425496,1.52712571160802,0.473392252333403,12.79,0.603661131230105,12,2021,6.59304453414244
"2022-01","Australia",2022-01-01,2181746,5,128623,7130183,10269083,77.5874193548387,20.0448387096774,84.5436754918751,2.351935483871,66.9229032258064,71.3872695852534,77.5874193548387,75.2354838709677,65.5952560418751,56.5790821329674,63.606843338613,TRUE,53.3,179.03064516129,81.3990322580645,NA,788,2.32264800443782,65.5952560418751,2607242,0.376019071221856,0.196890946899596,5.75,0.218150696586747,1,2022,6.66949808985788
"2022-02","Australia",2022-02-01,657205,5,128623,7130183,10269083,78.9996428571429,39.3028571428571,84.5436754918751,1.4122235023042,57.2148041474655,66.9229032258064,78.9996428571429,77.5874193548387,66.7892016968832,48.3714983517451,65.5952560418751,TRUE,49.5384,203.2875,84.9860714285714,NA,218,-1.19988475848286,66.7892016968832,3264447,0.340273793835875,0.0785157640989041,4,0.245455657455745,2,2022,5.38449506278909
"2019-12","Austria",2019-12-01,NA,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,912,NA,0,NA,NA,NA,NA,NA,12,2019,6.81563999007433
"2020-01","Austria",2020-01-01,NA,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,599,NA,0,NA,NA,NA,NA,NA,1,2020,6.39526159811545
"2020-02","Austria",2020-02-01,9,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,11.11,0,0,NA,319,NA,0,9,0.796311640173813,0.410116318288409,3,0.72483409150576,2,2020,5.76519110278484
"2020-03","Austria",2020-03-01,10171,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,52.9261290322581,0,0,14977,3269,7.03007123528938,0,10180,1.91496391439183,1.43406401753867,20.23,0.637885568231861,3,2020,8.09223940672421
"2020-04","Austria",2020-04-01,5272,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,78.642,0,0,16280,3329,-0.657130736443253,0,15452,2.07035662523127,1.42088435519449,18,0.716294234323074,4,2020,8.11042723757502
"2020-05","Austria",2020-05-01,1279,1,-289999,16731,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,60.601935483871,0,0,26820,3887,-1.4163312746035,0,16731,1.11382838667811,0.558211938440509,6,0.621639458759487,5,2020,8.26539293085222
"2020-06","Austria",2020-06-01,1035,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,50.2466666666667,0,0,59921,5719,-0.211677095879374,0,17766,1.03972077083992,0.562335144618808,3,0.946394630357186,6,2020,8.65154924391532
"2020-07","Austria",2020-07-01,3364,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,39.0370967741936,0,0,83332,7046,1.17872931539337,0,21130,2.04319187054512,0.556646903582107,9,0.929896694047616,7,2020,8.86021535890118
"2020-08","Austria",2020-08-01,6308,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,37.96,0,0,92657,7806,0.628687926990091,0,27438,2.40632323513469,0.708688028218583,18,0.832530704246223,8,2020,8.96264794774056
"2020-09","Austria",2020-09-01,17375,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,37.099,0,0,72662,6584,1.01321372235006,0,44813,1.92218998005053,0.980647849365801,12,0.77354615321848,9,2020,8.79239774235691
"2020-10","Austria",2020-10-01,60112,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,51.1654838709677,0,0,54205,5192,1.24117709738076,0,104925,2.24900971361092,1.1464508464174,25,0.698694151615186,10,2020,8.55487425838393
"2020-11","Austria",2020-11-01,177531,2,-273268,265725,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,78.1183333333333,0,0,41178,4229,1.08293575272201,0,282456,2.53544827696583,1.35368939155692,31.72,0.733881906119895,11,2020,8.34972083747249
"2020-12","Austria",2020-12-01,78359,3,-24274,362359,5152880,0,0,0,0,0,0,0,0,0,0,0,TRUE,75.6006451612903,0,0,34053,3934,-0.817844410171785,0,360815,2.35005055325815,1.46284280384448,21,0.771894640729083,12,2020,8.277411998949
"2021-01","Austria",2021-01-01,53583,3,-24274,362359,5152880,0.103333333333333,0,93.39,0.103333333333333,0.103333333333333,0,0.103333333333333,0,0.0965029999999997,0.0965029999999997,0,TRUE,82.41,1.74,1.6625,32723,3769,-0.380068977791385,0.0965029999999997,414398,2.19108854030072,1.43381261981711,24.16,0.689235735003459,1,2021,8.23456499326713
"2021-02","Austria",2021-02-01,45042,3,-24274,362359,5152880,2.145,0,92.0262115666607,2.04166666666667,2.145,0.103333333333333,2.145,0.103333333333333,1.97396223810487,1.97396223810487,0.0950937519522158,TRUE,77.6807142857143,5.915,3.77,37770,4042,-0.173636465771535,1.97396223810487,459440,1.6664608375472,1.24615660139826,19.79,0.559250664783585,2,2021,8.30449489796357
"2021-03","Austria",2021-03-01,86789,3,-24274,362359,5152880,3.7375,0,89.3531035244142,1.5925,3.7375,2.145,3.7375,2.145,3.33957224422498,3.33957224422498,1.91662407059868,TRUE,74.4054838709677,13.9225,10.185,41147,4243,0.655884497706099,3.33957224422498,546229,0.703068519857272,0.690841983905291,11.71,0.286882650781689,3,2021,8.35302584520232
"2021-04","Austria",2021-04-01,72641,3,-24274,362359,5152880,8.066,0,89.1672530366197,4.3285,8.066,3.7375,8.066,3.7375,7.19223062993375,7.19223062993375,3.33262608224366,TRUE,77.775,28.528,20.464,42119,4241,-0.177950384806916,7.19223062993375,618870,0.661314278442494,0.593448634382049,14.28,0.248898690013984,4,2021,8.35255436947459
"2021-05","Austria",2021-05-01,25945,3,-24274,362359,5152880,13.895,0,89.645508157979,5.829,13.895,8.066,13.895,8.066,12.4562433585512,12.4562433585512,7.23080668802259,TRUE,71.2074193548387,49.465,35.805,55057,5118,-1.0295505878984,12.4562433585512,644815,0.636807951613221,0.570819068901428,10.58,0.27112649648,5,2021,8.54051901671973
"2021-06","Austria",2021-06-01,5597,4,72360,515180,5152880,26.7025,0,89.8845716469359,12.8075,26.7025,13.895,26.7025,13.895,24.0014277440231,24.0014277440231,12.4894612303417,TRUE,62.689,74.485,48.7425,72731,6512,-1.53374817291048,24.0014277440231,650412,1.41975354012637,0.961752446679867,16.83,0.504968822069692,6,2021,8.78140190768238
"2021-07","Austria",2021-07-01,8644,4,72360,515180,5152880,45.488,0.008,90.0007051756123,18.7855,45.3846666666667,26.7025,45.3926666666667,26.7025,40.8537200980151,40.8465200416011,24.0324382995179,TRUE,49.07,101.122,57.544,97799,6617,0.434634698735417,40.9395207702825,659056,2.6742776498474,0.341459246932925,28.95,0.795613691170342,7,2021,8.79739737401206
"2021-08","Austria",2021-08-01,29249,4,72360,515180,5152880,56.7175,0.02,90.1268106812053,11.2295,54.5725,45.3846666666667,54.5925,45.3926666666667,49.202479121137,49.1844537590008,40.9109627498173,TRUE,54.4058064516129,114.87,60.7875,114510,6810,1.21897994641461,51.1176738481126,688305,2.61470820789738,0.0360140680073892,32.3,0.753097149886821,8,2021,8.82614739914356
"2021-09","Austria",2021-09-01,54790,4,72360,515180,5152880,59.69,0.2375,90.1529525859972,2.9725,55.9525,54.5725,56.19,54.5925,50.6569440580718,50.4428307956801,49.2167506405105,TRUE,56.2053333333333,119.68,62.995,93510,6589,0.62766231049107,53.8122973985817,743095,2.78625291391146,0.0208104489669725,38,0.766722836407979,9,2021,8.79315687091382
"2021-10","Austria",2021-10-01,87886,4,72360,515180,5152880,61.862,2.392,90.2477522498492,2.172,53.796,55.9525,56.188,56.19,50.7084070341453,48.5496808003289,50.7102119891903,TRUE,55.6164516129032,125.81,65.188,77285,6296,0.472532824555806,55.8290644968017,830981,2.55051656331611,0,28.8,0.759965706966385,10,2021,8.74766979009724
"2021-11","Austria",2021-11-01,329014,4,72360,515180,5152880,63.97,12.8675,90.5763387910585,2.108,50.075,53.796,62.9425,56.188,57.011012043562,45.3561016496226,50.89303323992,TRUE,58.4863333333333,142.005,68.985,63031,5446,1.32005978294537,57.9416839246401,1159995,2.50423339125147,0,29.33,0.742033969930956,11,2021,8.60263667323371
"2021-12","Austria",2021-12-01,118624,5,225181,3136577,5152880,67.892,37.648,91.089465915047,3.922,41.1895,50.075,67.892,62.9425,61.8424601990437,37.5192955630783,57.3339870835785,TRUE,65.2003225806452,174.464,72.78,58973,5035,-1.02014147608318,61.8424601990437,1278619,2.40510875876369,0.081232258435519,27.95,0.723068537675573,12,2021,8.52416880515266
"2022-01","Austria",2022-01-01,576959,5,225181,3136577,5152880,70.9925,49.405,91.2832489022838,3.10050000000001,25.5045,41.1895,70.9925,67.892,64.8042604769538,23.281336216283,61.9740233447385,TRUE,64.6922580645161,190.99,74.46,67673,5330,1.58181237982272,64.8042604769538,1855578,2.21299536603046,0.724171972790779,28.17,0.663157388537582,1,2022,8.58110651715989
"2022-02","Austria",2022-02-01,824164,5,225181,3136577,5152880,72.315,54.8125,91.3605386982659,1.32249999999999,15.5975,25.5045,70.41,70.9925,64.326955297449,14.249960023462,64.8591304353664,TRUE,59.038,198.3625,75.0975,77953,5833,0.356598332440972,66.067373559651,2679742,0,0,1,NA,2,2022,8.67128672675364
"2019-12","Bangladesh",2019-12-01,NA,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,351,NA,0,NA,NA,NA,NA,NA,12,2019,5.86078622346587
"2020-01","Bangladesh",2020-01-01,NA,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,492,NA,0,NA,NA,NA,NA,NA,1,2020,6.19847871649231
"2020-02","Bangladesh",2020-02-01,NA,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,FALSE,NA,0,0,NA,901,NA,0,NA,NA,NA,NA,NA,2,2020,6.80350525760834
"2020-03","Bangladesh",2020-03-01,51,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,FALSE,46.5203448275862,0,0,15035,6084,NA,0,51,NA,NA,NA,NA,3,2020,8.71341765337918
"2020-04","Bangladesh",2020-04-01,7616,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,TRUE,91.4833333333333,0,0,17058,5765,5.00618094374687,0,7667,1.2206819545262,0.726067962766907,4,0.8805359011488,4,2020,8.65956043270316
"2020-05","Bangladesh",2020-05-01,39486,1,-394071,47153,2025197,0,0,0,0,0,0,0,0,0,0,0,TRUE,90.6193548387097,0,0,19275,6500,1.64569488121297,0,47153,1.07327775636512,0.677379643577236,8,0.51613749886813,5,2020,8.77955745588373
